,Unnamed: 0,index,table_id,question,response,answer,output,conv_actual_answer,conv_predicted_answer,f1_score,exact
953,953,953,totto_source/train_json/example-4813.json,"In 1992, which Colin Raye single was charted on the U.S. adult contemporary chart, and which position did it reach?","  decomposition: |
    sq1. Identify the rows corresponding to Collin Raye's singles released in 1992. (independent)
    sq2. Identify the single charted on the U.S. adult contemporary chart. (depends on sq1)
    sq3. Extract the peak position on the U.S. adult contemporary chart for the identified single. (depends on sq2)
  answers: |
    Answer to sq1: The relevant rows are:
      1992 | ""Every Second"" | 2 | — | — | 5 | All I Can Be
      1992 | ""In This Life"" | 1 | — | 21 | 1 | In This Life
      1992 | ""I Want You Bad (And That Ain't Good)"" | 7 | — | — | 14 | In This Life
    Answer to sq2: ""In This Life""
    Answer to sq3: 21
  final_answer: ""In This Life"", 21. 
","Collin Raye's single ""In This Life"" was charted on the U.S. adult contemporary reaching #21 in 1992.","""In This Life"", 21 
",collin raye's single in this life was charted on the u.s. adult contemporary reaching 21 in 1992,"in this life, 21",40.0,0.0
954,954,954,totto_source/train_json/example-2117.json,When were the Elax and Welsh Prince attacked by UB-43?,"  decomposition: |
    sq1. Find the date when the Elax was attacked by UB-43. (independent)
    sq2. Find the date when the Welsh Prince was attacked by UB-43. (independent)
  answers: |
    Answer to sq1: The Elax was attacked on 10 October 1916.
    Answer to sq2: The Welsh Prince was attacked on 13 October 1916.
  final_answer: 10 October 1916, 13 October 1916. 
","Three days after sinking Elax, UB-43 sank another British ship, the Welsh Prince.","10 October 1916, 13 October 1916 
","3  after sinking elax, ub-43 sank another british ship, the welsh prince","10 october 1916, 13 october 1916",0.0,0.0
955,955,955,totto_source/train_json/example-13485.json,"By whom, where and when did To Be get released first, and when and by whom was it released worldwide?","```json
  decomposition: |
    sq1. Where and when was the first release of To Be? (independent)
    sq2. Who released To Be in Japan? (depends on sq1)
    sq3. When was To Be released worldwide? (independent)
    sq4. Who released To Be worldwide? (depends on sq3)
  answers: |
    Answer to sq1: The first release of To Be was in Japan on May 12, 1999.
    Answer to sq2: Avex Trax released To Be in Japan.
    Answer to sq3: To Be was released worldwide in September 2008.
    Answer to sq4: Avex Trax released To Be worldwide.
  final_answer: Avex Trax released To Be in Japan on May 12, 1999. It was released worldwide in September 2008, also by Avex Trax.
```","To Be (song) was released by Avex Trax in Japan and Taiwan on May 12, 1999, and through Avex Entertainment Inc. worldwide in September 2008.","Avex Trax, Japan, May 12, 1999, September 2008, Avex Trax 
","to be (song) was released by avex trax in japan and taiwan on may 12, 1999, and through avex entertainment inc. worldwide in september 2008","avex trax, japan, may 12, 1999, september 2008, avex trax",51.42857142857144,0.0
956,956,956,totto_source/train_json/example-1598.json,Were any NR times set in the Women's 800 metre freestyle final?,"```json
{
 ""decomposition"": {
  ""sq1"": ""Identify all swimmers who set a National Record (NR) time.""
 },
 ""answers"": {
  ""Answer to sq1"": ""Yana Klochkova (Ukraine) and Flavia Rigamonti (Switzerland) set NR times.""
 },
 ""final_answer"": ""Yes""
}
```",Yana Klochkova of Ukraine and Flavia Rigamonti of Switzerland both set NR times of 8:22.66 and 8:25.91 respectively.,"Yes 
",yana klochkova of ukraine and flavia rigamonti of switzerland both set nr times of 8:22.66 and 8:25.91 respectively,yes,0.0,0.0
957,957,957,totto_source/dev_json/example-1301.json,What community and population does Attavyros include?,"```json
{
 ""decomposition"": {
  ""sq1"": ""List all communities included in Attavyros municipality."",
  ""sq2"": ""For each community, what is its population?""
 },
 ""answers"": {
  ""sq1"": ""The communities included in Attavyros municipality are Agios Isidoros, Emponas, Kritinia, Monolithos, and Siana."",
  ""sq2"": ""The population of each community is as follows:\nAgios Isidoros - 355\nEmponas - 1,242\nKritinia - 503\nMonolithos - 181\nSiana - 152""
 },
 ""final_answer"": ""Attavyros municipality includes Agios Isidoros (355 inh.), Emponas (1,242 inh.), Kritinia (503 inh.), Monolithos (181 inh.), and Siana (152 inh.).""
}
```","Attavyros includes the communities of Ágios Isídoros of population 355, Emponas of 1242, Kritinia of 454, Monolithos of 181, and Siana of 152.","Agios Isidoros, Emponas, Kritinia, Monolithos, Siana 
","attavyros includes the counities of ágios isídoros of population 355, emponas of 1242, kritinia of 454, monolithos of 181, and siana of 152","agios isidoros, emponas, kritinia, monolithos, siana",28.571428571428577,0.0
958,958,958,totto_source/train_json/example-13303.json,Who did Sócrates play for in 1984-85?,"```json
{
 ""decomposition"": {
  ""sq1"": ""Identify the rows that contain information about Sócrates' club performance in the 1984-85 season.""
 },
 ""answers"": {
  ""sq1"": ""The relevant row is:\n1984–85 | Fiorentina | Serie A | 25 | 6 | - | 1 | – | – | 4 | 2 | 29 | 9""
 },
 ""final_answer"": ""Fiorentina""
}
```","In 1984–85, Sócrates played in Italian Serie A with Fiorentina.","Fiorentina 
","in 1984-85, sócrates played in italian serie a with fiorentina",fiorentina,20.0,0.0
959,959,959,totto_source/train_json/example-441.json,"In 1980, Gary Holton appeared in which film and which show as Keith?","```json
{
 ""decomposition"": {
  ""sq1"": ""What film did Gary Holton appear in in 1980?"",
  ""sq2"": ""Which show did Gary Holton appear in as Keith in 1980?""
 },
 ""answers"": {
  ""Answer to sq1"": ""Breaking Glass"",
  ""Answer to sq2"": ""Play for Today""
 },
 ""final_answer"": ""Breaking Glass, Play for Today""
}
```","In 1980, Holton appeared in the film Breaking Glass and as Keith in an episode of Play for Today.","Breaking Glass, Play for Today 
","in 1980, holton appeared in the film breaking glass and as keith in an episode of play for today","breaking glass, play for today",45.45454545454545,0.0
960,960,960,totto_source/train_json/example-3042.json,In what films did Aadarsh appear in 2008 and 2009 and who were the directors?,"```json
  decomposition: |
    sq1. What films did Aadarsh appear in 2008? (independent)
    sq2. Who directed the film in 2008? (depends on sq1)
    sq3. What films did Aadarsh appear in 2009? (independent)
    sq4. Who directed the film in 2009? (depends on sq3)
  answers: |
    Answer to sq1: Aadarsh appeared in Vinayakudu in 2008.
    Answer to sq2: Vinayakudu was directed by Sai Kiran Adivi.
    Answer to sq3: Aadarsh appeared in Ride and Evaraina Epudaina in 2009.
    Answer to sq4: Ride was directed by Ramesh Varma and Evaraina Epudaina was directed by Marthand K Shankar.
  final_answer: Aadarsh appeared in Vinayakudu (directed by Sai Kiran Adivi) in 2008 and Ride (directed by Ramesh Varma) and Evaraina Epudaina (directed by Marthand K Shankar) in 2009. 
```","Aadarsh Balakrishna was seen in Vinayakudu (2008) directed by Sai Kiran Avidi, Ride (2009) directed by Ramesh Varm, and Evaraina Epudaina (2009) directed by Marthand Shankar.","['Vinayakudu (directed by Sai Kiran Adivi)', 'Ride (directed by Ramesh Varma)', 'Evaraina Epudaina (directed by Marthand K Shankar)'] 
","aadarsh balakrishna was seen in vinayakudu (2008) directed by sai kiran avidi, ride (2009) directed by ramesh varm, and evaraina epudaina (2009) directed by marthand shankar","['vinayakudu (directed by sai kiran adivi)', 'ride (directed by ramesh varma)', 'evaraina epudaina (directed by marthand k shankar)']",68.18181818181817,0.0
961,961,961,totto_source/train_json/example-2241.json,What shows did Sade star in from 2007-2014?,"```json
{
 ""decomposition"": {
  ""sq1"": ""Identify the rows representing shows aired between 2007 and 2014."",
  ""sq2"": ""Extract the show titles from the identified rows.""
 },
 ""answers"": {
  ""sq1"": ""The rows representing shows aired between 2007 and 2014 are: \n 2007 | CSI: Miami | Jason Billings | \""Kill Switch\"" \n 2007 | CSI: NY | Zamir Duka | \""The Deep\"" \n 2008 | 90210 | Tom Moreno | \""Model Behavior\"" \n 2008 | The Strip | Terry McCready | \""Stolen Yacht\"" \n 2010 | The Mentalist | Ed Harrington | \""Red All Over\"" \n 2012 | Body of Proof | Teddy Gorman | \""Occupational Hazards\"" \n 2014 | Sons of Anarchy | Gib White | \""Toil and Till\"" \n 2014 | Matador | Alec Holester | 13 episodes, main role"",
  ""sq2"": ""The shows Sade starred in from 2007-2014 are: CSI: Miami, CSI: NY, 90210, The Strip, The Mentalist, Body of Proof, Sons of Anarchy, and Matador.""
 },
 ""final_answer"": ""CSI: Miami, CSI: NY, 90210, The Strip, The Mentalist, Body of Proof, Sons of Anarchy, and Matador""
}
```","Sade starred in CSI: Miami (2007), Sons of Anarchy (2014), The Mentalist (2010), Body of Proof (2012), 90210 (2008), and CSI: NY (2007), and Matador, The Strip (2008).","CSI: Miami, CSI: NY, 90210, The Strip, The Mentalist, Body of Proof, Sons of Anarchy, Matador 
",sade starred in csi: miami,"csi: miami, csi: ny, 90210, the strip, the mentalist, body of proof, sons of anarchy, matador",21.052631578947363,0.0
962,962,962,totto_source/train_json/example-13377.json,What role did Keerthy Suresh play in 2 movies of different languages in 2018?,"  decomposition: |
    sq1. Identify the movies Keerthy Suresh played in during 2018. (independent)
    sq2. Identify the languages of the movies from step 1. (depends on sq1)
    sq3. Find the movies with different languages from step 2. (depends on sq2)
    sq4. Extract the roles from the movies in step 3. (depends on sq3)
  answers: |
    Answer to sq1: Keerthy Suresh played in the following movies in 2018: Agnyaathavaasi, Mahanati, Nadigaiyar Thilagam, Thaanaa Serndha Koottam, Seema Raja, Saamy Square, Sandakozhi 2, Sarkar.
    Answer to sq2: Agnyaathavaasi - Telugu, Mahanati - Telugu, Nadigaiyar Thilagam - Tamil, Thaanaa Serndha Koottam - Tamil, Seema Raja - Tamil, Saamy Square - Tamil, Sandakozhi 2 - Tamil, Sarkar - Tamil.
    Answer to sq3: Agnyaathavaasi - Telugu, Mahanati - Telugu, Nadigaiyar Thilagam - Tamil.
    Answer to sq4: Agnyaathavaasi - Sukumari, Mahanati - Savitri, Nadigaiyar Thilagam - Savitri.
  final_answer: Sukumari in Agnyaathavaasi (Telugu) and Savitri in Nadigaiyar Thilagam (Tamil).",Keerthy Suresh portrayed Savitri in the Telugu film Mahanati and the Tamil film Nadigaiyar Thilagam in 2018.,"Sukumari, Savitri 
",keerthy suresh portrayed savitri in the telugu film mahanati and the tamil film nadigaiyar thilagam in 2018,"sukumari, savitri",11.76470588235294,0.0
963,963,963,totto_source/train_json/example-13276.json,What are the awards that Selena Gomez and the Scene have won from 2012?,"  decomposition: |
    sq1. Identify the rows that contain information about awards won by Selena Gomez and the Scene in 2012. (independent)
    sq2. Extract the award names from the relevant rows. (depends on sq1)
  answers: |
    Answer to sq1: The relevant rows are:
      2012 | Teen Choice Awards | Choice Music: Group | Selena Gomez & the Scene | Won
      2012 | Vevo Certified Awards | Vevo Certified 100 Million Views | ""Naturally"" | Won
      2012 | Vevo Certified Awards | Vevo Certified 100 Million Views | ""A Year Without Rain"" | Won
      2012 | Vevo Certified Awards | Vevo Certified 100 Million Views | ""Who Says"" | Won
      2012 | Vevo Certified Awards | Vevo Certified 100 Million Views | ""Love You like a Love Song"" | Won
    Answer to sq2: The awards won are: Choice Music: Group at the Teen Choice Awards, Vevo Certified 100 Million Views for ""Naturally"", ""A Year Without Rain"", ""Who Says"", and ""Love You like a Love Song"" at the Vevo Certified Awards.
  final_answer: Choice Music: Group at the Teen Choice Awards, Vevo Certified 100 Million Views for ""Naturally"", ""A Year Without Rain"", ""Who Says"", and ""Love You like a Love Song"" at the Vevo Certified Awards. 
","The Selena Gomez & The Scene won Choice Music: Group and Choice Music: Love Song for, Love You like a Love Song at the Teen Choice Awards.","Choice Music: Group, Vevo Certified 100 Million Views 
","the selena gomez & the scene won choice music: group and choice music: love song for, love you like a love song at the teen choice awards","choice music: group, vevo certified 100 views",20.689655172413794,0.0
964,964,964,totto_source/train_json/example-3576.json,What tv shows was Katerina Shpitsa known in 2009 and 2011?,"```json
  decomposition: |
    sq1. What TV shows did Katerina Shpitsa star in during 2009? (independent)
    sq2. What TV shows did Katerina Shpitsa star in during 2011? (independent)
  answers: |
    Answer to sq1: Katerina Shpitsa starred in ""Katya: Military Story"" in 2009.
    Answer to sq2: Katerina Shpitsa starred in ""Laughter in Dark"", ""Brothel Lights"", and ""Face of Another"" in 2011.
  final_answer: Katya: Military Story, Laughter in Dark, Brothel Lights, Face of Another
```",Katerina Shpitsa is known for Katya: Military Story (TV series 2009) and Brothel Lights (2011).,"""Katya: Military Story"", ""Laughter in Dark"", ""Brothel Lights"", ""Face of Another"" 
",katerina shpitsa is known for katya: military story,"katya: military story, laughter in dark, brothel lights, face of another",31.57894736842105,0.0
965,965,965,totto_source/train_json/example-8927.json,How did Dan Robinson perform in 2007?,"```json
{
 ""decomposition"": {
  ""sq1"": ""What competitions did Dan Robinson participate in in 2007?"",
  ""sq2"": ""What was his position in each competition?"",
  ""sq3"": ""What was his time in each competition?""
 },
 ""answers"": {
  ""Answer to sq1"": ""Dan Robinson participated in the London Marathon and World Championships in 2007."",
  ""Answer to sq2"": ""He finished 9th in the London Marathon and 11th in the World Championships."",
  ""Answer to sq3"": ""His time in the London Marathon was 2:14:14, and his time in the World Championships was 2:20:30.""
 },
 ""final_answer"": ""Dan Robinson finished 9th in the London Marathon with a time of 2:14:14 and 11th in the World Championships with a time of 2:20:30.""
}
```",In 2007 Dan Robinson was within the top ten at the London Marathon and was eleventh in the 2007 World Championship Marathon.,"9th in London Marathon, 11th in World Championships 
",in 2007 dan robinson was within the top 10 at the london marathon and was eleventh in the 2007 world championship marathon,"9 in london marathon, 11 in world championships",37.03703703703704,0.0
966,966,966,totto_source/train_json/example-764.json,How many international goals did Telmo Zerra score and when did he score his last goal?,"```json
  decomposition: |
    sq1. How many international goals did Telmo Zerra score? (independent)
    sq2. When did he score his last goal? (independent)
  answers: |
    Answer to sq1: 20
    Answer to sq2: 13 July 1950
  final_answer: 20, 13 July 1950
```","Telmo Zarra scored 20 goals, and scored his last 2 on June 10th, 1951 against Belgium in a 3-3 draw.","20, 13 July 1950 
","telmo zarra scored 20 goals, and scored his last 2 on june 10, 1951 against belgium in a 3-3 draw","20, 13 july 1950",8.695652173913043,0.0
967,967,967,totto_source/train_json/example-13853.json,Who won the bronze medal in 2013 for the 200 m?,"```json
  decomposition: |
    sq1. Identify the row containing information about the 200 m race in 2013. (independent)
    sq2. Extract the name of the winner from the identified row. (depends on sq1)
  answers: |
    Answer to sq1: The relevant row is:
      2013 | African Junior Championships | Bambous, Mauritius | 2nd | 200 m | 21.26
    Answer to sq2: Jonathan Permal won the bronze medal in the 200 m race. 
  final_answer: Jonathan Permal
```","At the 2013 Jeux de la Francophonie, Jonathan Permal won a bronze medal in the 200 m.","Jonathan Permal 
","at the 2013 jeux de la francophonie, jonathan permal won a bronze medal in the 200 m",jonathan permal,25.0,0.0
968,968,968,totto_source/train_json/example-2130.json,Which Kannada films has Pranathi appeared in?,"```json
{
 ""decomposition"": {
  ""sq1"": ""Identify the rows that contain information about Pranathi's Kannada films.""
 },
 ""answers"": {
  ""sq1"": ""The relevant row is:\n2005 | Santosha | Ramya | Kannada | -""
 },
 ""final_answer"": ""Santosha""
}
```","In 2005, Pranathi appeared in a Kannada film titled Santosha.","Santosha 
","in 2005, pranathi appeared in a kannada film titled santosha",santosha,20.0,0.0
969,969,969,totto_source/train_json/example-13538.json,"While Clough played with Middlesbrough, how many seasons did he score 40 or more goals and what were his total appearances and goals?","```json
{
 ""decomposition"": {
  ""sq1"": ""Identify the seasons when Clough scored 40 or more goals while playing for Middlesbrough."",
  ""sq2"": ""Count the number of seasons identified in sq1."",
  ""sq3"": ""Find the total appearances and goals for Clough during his time with Middlesbrough.""
 },
 ""answers"": {
  ""sq1"": ""The seasons when Clough scored 40 or more goals while playing for Middlesbrough are 1956–57, 1957–58, 1958–59, and 1959–60."",
  ""sq2"": ""There were 4 seasons."",
  ""sq3"": ""Clough's total appearances for Middlesbrough were 222, and his total goals were 204.""
 },
 ""final_answer"": ""4, 222, 204""
}
```","Brian Clough scored 204 goals in 222 league matches, including 40 or more goals in four consecutive seasons for Middlesbrough.","4, 222, 204 
","brian clough scored 204 goals in 222 league matches, including 40 or more goals in 4 consecutive seasons for middlesbrough","4, 222, 204",26.08695652173913,0.0
970,970,970,totto_source/train_json/example-13598.json,How many appearances did Hamid make for D.C. United in his career?,"  decomposition: |
    sq1. Identify the row that shows Hamid's career total appearances for D.C. United. (independent)
    sq2. Extract the value for ""Total Apps"" from that row. (depends on sq1)
  answers: |
    Answer to sq1: The row labeled ""D.C. United | Total"" contains Hamid's career totals for D.C. United.
    Answer to sq2: The value for ""Total Apps"" in that row is 200.
  final_answer: 200 
","Hamid made 184 total appearances for D.C. United from 2009 to 2017, and made an additional 12 appearances for D.C. United on loan in 2018.","200 
","hamid made 184 total appearances for d.c. united from 2009 to 2017, and made an additional 12 appearances for d.c. united on loan in 2018",200,0.0,0.0
971,971,971,totto_source/dev_json/example-2273.json,What films did Kate Rockwell appear in 2015 and what roles did she play?,"```json
{
 ""decomposition"": {
  ""sq1"": ""What films did Kate Rockwell appear in 2015?"",
  ""sq2"": ""What roles did Kate Rockwell play in 2015?""
 },
 ""answers"": {
  ""Answer to sq1"": ""Kate Rockwell appeared in \""Beauty and the Beast\"" in 2015."",
  ""Answer to sq2"": ""Kate Rockwell played Belle in \""Beauty and the Beast\"".""
 },
 ""final_answer"": ""Beauty and the Beast, Belle""
}
```","In 2015, Kate Rockwell starred as Belle in Beauty and the Beast at The Muny.","Beauty and the Beast, Belle 
","in 2015, kate rockwell starred as belle in beauty and the beast at the muny","beauty and the beast, belle",47.05882352941176,0.0
972,972,972,totto_source/train_json/example-13401.json,How many games did Solvoll  play in the year 2011?,"```json
{
 ""decomposition"": {
  ""sq1"": ""Identify the row containing Solvoll's stats for the year 2011."",
  ""sq2"": ""Extract the value for 'Total Apps' from that row.""
 },
 ""answers"": {
  ""Answer to sq1"": ""The relevant row is:\nHønefoss BK | 2011 | Adeccoligaen | 0 | 0 | 1 | 0 | 1 | 0"",
  ""Answer to sq2"": ""1""
 },
 ""final_answer"": ""1""
}
```",Solvoll played 166 games for Hønefoss before leaving in 2011.,"1 
",solvoll played 166 games for hønefoss before leaving in 2011,1,0.0,0.0
973,973,973,totto_source/train_json/example-9597.json,What characters on what shows did Robinson play in 2009?,"```json
  decomposition: |
    sq1. Identify the rows that correspond to the year 2009. (independent)
    sq2. Extract the title and role of each character from the identified rows. (depends on sq1)
  answers: |
    Answer to sq1: The relevant rows are:
      2009 | Hope Springs | Josie Porritt | -
      2009 | Waterloo Road | Helen Hopewell | 8 episodes: Series 5 Episodes 1-8
    Answer to sq2: Robinson played Josie Porritt on Hope Springs and Helen Hopewell on Waterloo Road.
  final_answer: Hope Springs: Josie Porritt, Waterloo Road: Helen Hopewell
```","In 2009, Vinette Robinson played Josie Porritt in Hope Springs and Helen Hopewell in eight episodes of Waterloo Road's fifth series.","Hope Springs: Josie Porritt, Waterloo Road: Helen Hopewell 
","in 2009, vinette robinson played josie porritt in hope springs and helen hopewell in 8 episodes of waterloo road's fifth series","hope springs: josie porritt, waterloo road: helen hopewell",48.275862068965516,0.0
974,974,974,totto_source/train_json/example-13510.json,"In terms of majority of votes and total number of votes, how did Douglas Johnson and John MacCormick comparatively perform in the 1948 Paisley by-election?","```json
{
 ""decomposition"": {
  ""sq1"": ""What was the majority of votes for Douglas Johnson?"",
  ""sq2"": ""What was the total number of votes for Douglas Johnson?"",
  ""sq3"": ""What was the majority of votes for John MacCormick?"",
  ""sq4"": ""What was the total number of votes for John MacCormick?""
 },
 ""answers"": {
  ""Answer to sq1"": ""6,545"",
  ""Answer to sq2"": ""27,213"",
  ""Answer to sq3"": ""N/A"",
  ""Answer to sq4"": ""20,668""
 },
 ""final_answer"": ""Douglas Johnson won with a majority of 6,545 votes out of 27,213 votes, while John MacCormick received 20,668 votes.""
}
```","The 1948 Paisley by-election was a fight between Douglas Johnston, representing Labour, and John MacCormick, who was a nationalist candidate, with Johnston emerging the winner by 6,545 votes: Johnston received 27,213 votes to McCormick's 20,668.","Douglas Johnson: 6,545 majority, 27,213 total; John MacCormick: 20,668 total 
","the 1948 paisley by-election was a fight between douglas johnston, representing labour, and john maccormick, who was a nationalist candidate, with johnston emerging the winner by 6,545 votes: johnston received 27,213 votes to mccormick's 20,668","douglas johnson: 6,545 majority, 27,213 total; john maccormick: 20,668 total",29.268292682926827,0.0
975,975,975,totto_source/train_json/example-440.json,"When did Jace Norman star in Splitting Adam, Rufus and its sequel?","```json
{
  ""sq1"": ""In what year did Jace Norman star in Splitting Adam?"",
  ""sq2"": ""In what year did Jace Norman star in Rufus?"",
  ""sq3"": ""In what year did Jace Norman star in Rufus 2?"",
  ""Answer to sq1"": ""2015"",
  ""Answer to sq2"": ""2016"",
  ""Answer to sq3"": ""2017""
}
```","Jace Norman starred in Splitting Adam in 2015, Rufus in 2016 and a sequel to the latter, Rufus 2 in 2017.","['2015', '2016', '2017'] 
","jace norman starred in splitting adam in 2015, rufus in 2016 and a sequel to the latter, rufus 2 in 2017","['2015', '2016', '2017']",27.27272727272727,0.0
976,976,976,totto_source/train_json/example-9022.json,What awards and competitions did Leslie Djhone qualify for in 2011?,"```json
{
 ""decomposition"": {
  ""sq1"": ""What competitions did Leslie Djhone participate in during 2011?"",
  ""sq2"": ""What awards did Leslie Djhone win in 2011?""
 },
 ""answers"": {
  ""Answer to sq1"": ""Leslie Djhone participated in the European Indoor Championships in 2011."",
  ""Answer to sq2"": ""Leslie Djhone won 1st in the 400m and 1st in the 4x400m relay at the European Indoor Championships.""
 },
 ""final_answer"": ""Leslie Djhone qualified for and won the 400m and 4x400m relay at the European Indoor Championships in 2011.""
}
```","In 2011, Leslie Djhone won the 400 m (in a time of 45.54) and the 4 × 400 m relay gold medals at the 2011 European Indoor Championships.","400m, 4x400m relay 
","in 2011, leslie djh1 won the 400 m (in a time of 45.54) and the 4 × 400 m relay gold medals at the 2011 european indoor championships","400m, 4x400m relay",7.4074074074074066,0.0
977,977,977,totto_source/dev_json/example-922.json,What role started Darren Criss's career in 2009?,"```json
{
 ""decomposition"": {
  ""sq1"": ""Find the row in the table that corresponds to the year 2009."",
  ""sq2"": ""Extract the role from the row found in sq1.""
 },
 ""answers"": {
  ""Answer to sq1"": ""The row corresponding to the year 2009 is:\n2009 | Eastwick | Josh Burton | Recurring role, 5 episodes"",
  ""Answer to sq2"": ""The role is Josh Burton.""
 },
 ""final_answer"": ""Josh Burton""
}
```",Criss started his television career with a five-episode arc playing the character of Josh Burton on Eastwick in 2009.,"Josh Burton 
",criss started his television career with a 5-episode arc playing the character of josh burton on eastwick in 2009,josh burton,21.052631578947366,0.0
978,978,978,totto_source/train_json/example-1307.json,Did Patricia Hodge win or become nominated for the Olivier Awards?,"```json
{
 ""decomposition"": {
  ""sq1"": ""Did Patricia Hodge win or become nominated for the Olivier Awards?""
 },
 ""answers"": {
  ""sq1"": ""Patricia Hodge was both nominated and won Olivier Awards.""
 },
 ""final_answer"": ""Both""
}
```","Patricia Hodge received two Olivier Award nominations for Best Actress in a Musical in 1981 and 1990, before winning the 2000 Olivier Award for Best Supporting Actress.","Both 
","patricia hodge received 2 olivier award nominations for best actress in a musical in 1981 and 1990, before winning the 2000 olivier award for best supporting actress",both,0.0,0.0
979,979,979,totto_source/dev_json/example-812.json,Which 1958 films did Akkoo direct?,"  decomposition: |
    sq1. Identify the rows that correspond to films directed by Akkoo. (independent)
    sq2. Extract the titles of the films from the identified rows. (depends on sq1)
  answers: |
    Answer to sq1: The rows that correspond to films directed by Akkoo are:
      Al Hilal | Akkoo | Mahipal, Shakila, Hiralal, Sheikh, Ruby Myers | Action Drama Costume | Music: Bulo C Rani Lyrics: Shewan Rizvi
      Bhola Shikaar | Akkoo | Kamran, Naazi, Shabnam, G. M. Durrani, Nilofar | Action | Music: Gyan Dutt Lyrics: Majrooh Sultanpuri
    Answer to sq2: The titles of the films directed by Akkoo in 1958 are: Al Hilal and Bhola Shikaar.
  final_answer: Al Hilal, Bhola Shikaar. 
",Bollywood's Akkoo directed both Al Hilal and Bhola Shikaar in 1958.,"Al Hilal, Bhola Shikaar 
",bollywood's akkoo directed both al hilal and bhola shikaar in 1958,"al hilal, bhola shikaar",53.333333333333336,0.0
980,980,980,totto_source/dev_json/example-1276.json,What is the results of European Parliamentary Elections in election year 2014?,"```json
{
 ""decomposition"": {
  ""sq1"": ""Identify the row corresponding to the election year 2014."",
  ""sq2"": ""Extract the number of overall votes, percentage of overall vote, number of overall seats won, and +/- from the identified row.""
 },
 ""answers"": {
  ""sq1"": ""The row corresponding to the election year 2014 is:\n\n20141 | 1,193,991 | 51.48% (1st) | 11 / 21 | 2 | -"",
  ""sq2"": ""Number of overall votes: 1,193,991\nPercentage of overall vote: 51.48% (1st)\nNumber of overall seats won: 11 / 21\n+/-: 2""
 },
 ""final_answer"": ""1,193,991 overall votes, 51.48% of overall vote, 11 out of 21 seats won, +/- 2""
}
```","In the 2004 European Parliamentary Elections, Fidesz won 47.4% of the 1,457,750 overall votes, and 12 of its candidates were elected as Members of the European Parliament.","1,193,991, 51.48%, 11/21, +/-2 
","in the 2004 european parliamentary elections, fidesz won 47.4% of the 1,457,750 overall votes, and 12 of its candidates were elected as members of the european parliament","1,193,991, 51.48%, 11/21, /-2",0.0,0.0
981,981,981,totto_source/dev_json/example-918.json,What role did Elisabeth Moss play in 2011?,"```json
{
 ""decomposition"": {
  ""sq1"": ""Identify the row in the table corresponding to the year 2011.""
 },
 ""answers"": {
  ""sq1"": ""The row with the year 2011 is:\n2011 | The Children's Hour | Martha Dobie | The Comedy Theatre""
 },
 ""final_answer"": ""Martha Dobie""
}
```","In 2011, Moss acted as Martha Dobie in The Children's Hour.","Martha Dobie 
","in 2011, moss acted as martha dobie in the children's hour",martha dobie,33.333333333333336,0.0
982,982,982,totto_source/train_json/example-64.json,What films did Jim Siedow play a role in between 1977 to 1986?,"```json
{
 ""decomposition"": {
  ""sq1"": ""Identify all films where Jim Siedow played a role between 1977 and 1986. (independent)""
 },
 ""answers"": {
  ""Answer to sq1"": ""The films are Red Alert (1977), Hotwire (1980), and The Texas Chainsaw Massacre 2 (1986).""
 },
 ""final_answer"": ""Red Alert, Hotwire, The Texas Chainsaw Massacre 2""
}
```","Jim Siedow played in the 1977 movie Red Alert as Howard Ives and in 1980 movie Hotwire and as Drayton Sawyer, in The Texas Chainsaw Massacre 2, the sequel to The Texas Chain Saw Massacre","Red Alert, Hotwire, The Texas Chainsaw Massacre 2 
","jim siedow played in the 1977 movie red alert as howard ives and in 1980 movie hotwire and as drayton sawyer, in the texas chainsaw massacre 2, the sequel to the texas chain saw massacre","red alert, hotwire, the texas chainsaw massacre 2",36.84210526315789,0.0
983,983,983,totto_source/train_json/example-1917.json,"In the 2000 Summer Olympics Men's 100 metre backstroke, in which Stev Theloke competed, who were the last finishers?","```json
{
 ""decomposition"": {
  ""sq1"": ""Identify the row representing Stev Theloke's participation."",
  ""sq2"": ""Identify the rows representing the last finishers."",
  ""sq3"": ""Combine the names of the last finishers from the identified rows."",
  ""sq4"": ""Format the final answer.""
 },
 ""answers"": {
  ""sq1"": ""The row representing Stev Theloke's participation is:\nRank | Lane | Name | Nationality | Time | Notes\n- | 6 | Stev Theloke | Germany | 54.82 | -"",
  ""sq2"": ""The last finishers are the athletes in the last two rows:\nRank | Lane | Name | Nationality | Time | Notes\n7 | 8 | Steffen Driesen | Germany | 55.27 | -\n8 | 7 | Eithan Urbach | Israel | 55.74 | -"",
  ""sq3"": ""The last finishers are Steffen Driesen and Eithan Urbach."",
  ""sq4"": ""The last finishers were Steffen Driesen and Eithan Urbach.""
 },
 ""final_answer"": ""Steffen Driesen and Eithan Urbach""
}
```",Theloke's teammate Steffen Driesen (55.27) and Israel's Eithan Urbach (55.74) closed out the field.,"Steffen Driesen and Eithan Urbach 
",theloke's teaate steffen driesen (55.27) and israel's eithan urbach (55.74) closed out the field,steffen driesen and eithan urbach,55.55555555555556,0.0
