Unnamed: 0.1,Unnamed: 0,index,table_id,question,response,answer,output,conv_actual_answer,conv_predicted_answer,f1_score,exact,code_output
1478,1478,1478,totto_source/dev_json/example-1476.json,Which arena hosted the most Deep events in 2006?,"```python
# 1. Count the number of events at Korakuen Hall (independent, support=[# | Event title | Date | Arena | Location, 49 | Deep: 27 Impact | December 20, 2006 | Korakuen Hall | Tokyo, 46 | Deep: 26 Impact | October 10, 2006 | Korakuen Hall | Tokyo, 44 | Deep: 25 Impact | August 4, 2006 | Korakuen Hall | Tokyo, 40 | Deep: CMA Festival | May 24, 2006 | Korakuen Hall | Tokyo, 38 | Deep: 24 Impact | April 11, 2006 | Korakuen Hall | Tokyo, 37 | Deep: 23 Impact | February 5, 2006 | Korakuen Hall | Tokyo])
korakuen_hall_count = 6
# 2. Count the number of events at Shinjuku Face (independent, support=[# | Event title | Date | Arena | Location, 48 | Deep: clubDeep Tokyo: Future King Tournament 2006 | December 9, 2006 | Shinjuku Face | Tokyo, 43 | Deep: clubDeep Tokyo | July 8, 2006 | Shinjuku Face | Tokyo])
shinjuku_face_count = 2
# 3. Count the number of events at Toyama Event Plaza (independent, support=[# | Event title | Date | Arena | Location, 47 | Deep: clubDeep Toyama: Barbarian Festival 5 | November 19, 2006 | Toyama Event Plaza | Toyama, 42 | Deep: clubDeep Toyama: Barbarian Festival 4 | June 18, 2006 | Toyama Event Plaza | Toyama])
toyama_event_plaza_count = 2
# 4. Count the number of events at Hakuba47 Mountain Sports Park (independent, support=[# | Event title | Date | Arena | Location, 45 | Deep: clubDeep Hakuba: Monster Challenge 2 | August 12, 2006 | Hakuba47 Mountain Sports Park | Hakuba])
hakuba47_mountain_sports_park_count = 1
# 5. Count the number of events at Zepp Nagoya (independent, support=[# | Event title | Date | Arena | Location, 39 | Deep: clubDeep Nagoya: MB3z Impact, Di Entrare | May 21, 2006 | Zepp Nagoya | Nagoya])
zepp_nagoya_count = 1
# 6. Count the number of events at Saekiku Sports Center Subarena (independent, support=[# | Event title | Date | Arena | Location, 41 | Deep: clubDeep Hiroshima: Monster Challenger | May 27, 2006 | Saekiku Sports Center Subarena | Hiroshima])
saekiku_sports_center_subarena_count = 1
# 7. Which arena hosted the most Deep events in 2006? (depends on 1, 2, 3, 4, 5, 6, support=[])
maximum_count = max(korakuen_hall_count, shinjuku_face_count, toyama_event_plaza_count, hakuba47_mountain_sports_park_count, zepp_nagoya_count, saekiku_sports_center_subarena_count)
if maximum_count == korakuen_hall_count:
    print(""Korakuen Hall"")
elif maximum_count == shinjuku_face_count:
    print(""Shinjuku Face"")
elif maximum_count == toyama_event_plaza_count:
    print(""Toyama Event Plaza"")
elif maximum_count == hakuba47_mountain_sports_park_count:
    print(""Hakuba47 Mountain Sports Park"")
elif maximum_count == zepp_nagoya_count:
    print(""Zepp Nagoya"")
elif maximum_count == saekiku_sports_center_subarena_count:
    print(""Saekiku Sports Center Subarena"")
#DONE
```",Korakuen Hall in Tokyo hosted six Deep events in 2006.,,korakuen hall in tokyo hosted 6 deep events in 2006,korakuen hall,33.333333333333336,0.0,"Korakuen Hall
"
1479,1479,1479,totto_source/train_json/example-725.json,What events did Agnetha Chelimo compete in at the African Championships?,"```python
# 1. What events did Agnetha Chelimo compete in at the African Championships? (independent, support=[Year | Competition | Venue | Position | Event | Notes, 1989 | African Championships | Lagos, Nigeria | 1st | 5000 m walk | 26:36.18, 1990 | African Championships | Cairo, Egypt | 1st | 5000 m walk | 25:45.2 CR])
events_african_championships = [""5000 m walk"", ""5000 m walk""]
# 2. Print the list of events. (depends on 1, support=[])
print(events_african_championships)
#DONE
```",Agnetha Chelimo won the 5000 m walk in 1989 and 1990 at the African Championships.,,agnetha chelimo won the 5000 m walk in 1989 and 1990 at the african championships,5000 m walk,37.5,0.0,"['5000 m walk', '5000 m walk']
"
1480,1480,1480,totto_source/train_json/example-5218.json,What were the election results of Jack Williams and Raúl Héctor Castro during the 1970's Arizona gubernatorial Election?,"```python
# 1. What is Jack Williams's vote count? (independent, support=[Party | Party | Candidate | Votes | % | ±, - | Republican | Jack Williams | 209,356 | 50.89% | -])
jack_williams_votes = 209356
# 2. What is Raúl Héctor Castro's vote count? (independent, support=[Party | Party | Candidate | Votes | % | ±, - | Democratic | Raúl Héctor Castro | 202,053 | 49.11% | -])
raul_hector_castro_votes = 202053
# 3. What were the election results of Jack Williams and Raúl Héctor Castro during the 1970's Arizona gubernatorial Election? (depends on 1 and 2, support=[])
print(f""Jack Williams received {jack_williams_votes} votes and Raúl Héctor Castro received {raul_hector_castro_votes} votes."")
#DONE
```",Raúl Héctor Castro lost the 1970 Arizona gubernatorial election to Williams by 1.78%.,,raúl héctor castro lost the 1970 arizona gubernatorial election to williams by 1.78,"jack williams: 209,356, raúl héctor castro: 202,053",42.10526315789474,0.0,"Jack Williams received 209356 votes and Raúl Héctor Castro received 202053 votes.
"
1481,1481,1481,totto_source/train_json/example-13128.json,Who did Mobi Okoli play for in Tippeligaen in 2012?,"```python
# 1. Find the row for the season 2012 (independent, support=[Season | Club | Division | League | League | Cup | Cup | Total | Total, Season | Club | Division | Apps | Goals | Apps | Goals | Apps | Goals, 2010 | Sandnes Ulf | Adeccoligaen | 17 | 0 | 1 | 0 | 18 | 0, 2011 | Sandnes Ulf | Adeccoligaen | 25 | 2 | 1 | 0 | 26 | 2, 2012 | Sandnes Ulf | Tippeligaen | 2 | 0 | 1 | 0 | 3 | 0, 2012 | Bryne | Adeccoligaen | 2 | 0 | 0 | 0 | 2 | 0, Career Total | Career Total | Career Total | 46 | 2 | 3 | 0 | 49 | 2])
# 2. Look for the Club column in that row (depends on 1, support=[])
# 3. Who did Mobi Okoli play for in Tippeligaen in 2012? (depends on 2, support=[])
ans = ""Sandnes Ulf""
print(ans)
#DONE
```","In Tippeligaen in 2012, Mobi Okoli played for Sandnes Ulf.",,"in tippeligaen in 2012, mobi okoli played for sandnes ulf",sandnes ulf,33.333333333333336,0.0,"Sandnes Ulf
"
1482,1482,1482,totto_source/train_json/example-9284.json,What was Leon Legge's performance history during the 2013-14 season?,"```python
# 1. Find the row corresponding to Leon Legge's performance in the 2013-14 season. 
# (independent, support=[Club | Season | League | League | League | FA Cup | FA Cup | League Cup | League Cup | Other | Other | Total | Total, Club | Season | Division | Apps | Goals | Apps | Goals | Apps | Goals | Apps | Goals | Apps | Goals])
gillingham_2013_14_row = ""Gillingham | 2013–14 | League One | 37 | 2 | 1 | 0 | 1 | 0 | 1 | 0 | 40 | 2"" 

# 2. Extract the relevant information from that row.
# (depends on 1, support=[])
parts = gillingham_2013_14_row.split('|')
apps = int(parts[3].strip())
goals = int(parts[4].strip())
fa_cup_apps = int(parts[5].strip())
fa_cup_goals = int(parts[6].strip())
league_cup_apps = int(parts[7].strip())
league_cup_goals = int(parts[8].strip())
other_apps = int(parts[9].strip())
other_goals = int(parts[10].strip())

# 3. Print the information in a readable format. 
# (depends on 2, support=[])
print(f""Leon Legge's performance in the 2013-14 season:"")
print(f""League Apps: {apps}, League Goals: {goals}"")
print(f""FA Cup Apps: {fa_cup_apps}, FA Cup Goals: {fa_cup_goals}"")
print(f""League Cup Apps: {league_cup_apps}, League Cup Goals: {league_cup_goals}"")
print(f""Other Apps: {other_apps}, Other Goals: {other_goals}"")

#DONE
```",Leon Legge made 40 appearances for Gillingham with League One during the 2013–14 season.,,leon legge made 40 appearances for gillingham with league 1 during the 2013-14 season,"league apps: 37, league goals: 2, fa cup apps: 1, fa cup goals: 0, league cup apps: 1, league cup goals: 0, other apps: 1, other goals: 0",9.75609756097561,0.0,"Leon Legge's performance in the 2013-14 season:
League Apps: 37, League Goals: 2
FA Cup Apps: 1, FA Cup Goals: 0
League Cup Apps: 1, League Cup Goals: 0
Other Apps: 1, Other Goals: 0
"
1483,1483,1483,totto_source/dev_json/example-2065.json,What television series did Yang star in 2018?,"```python
# 1. Find the rows corresponding to the year 2018 (independent, support=[Year | English title | Chinese title | Role | Notes, 2014 | Cosmetology High | 美人制造 | Liu Gongzi | -, 2015 | The Backlight of Love | 逆光之恋 | Zhao Qianqiu | Web series, 2016 | Horrible Bosses | 恶老板 | Wang Zijin | -, 2016 | Noble Aspirations | 青云志 | Qing Long | -, 2016 | Noble Aspirations 2 | 青云志2 | Qing Long | -, 2017 | The Legend of the Condor Heroes | 射雕英雄传 | Guo Jing | -, 2018 | Excellent Investor | 金牌投资人 | Fang Yubin | -, 2018 | Ghost Catcher Zhong Kui’s Record | 钟馗捉妖记 | Zhong Kui | -, TBA | Deep Blue | 烈火海洋 | Jiang Tian | -, TBA | Anti-Terrorism Special Forces III | 反恐特战队之天狼 | Qin Xiaoyang | -])
year_2018_rows = ['2018 | Excellent Investor | 金牌投资人 | Fang Yubin | -', '2018 | Ghost Catcher Zhong Kui’s Record | 钟馗捉妖记 | Zhong Kui | -']
# 2. Extract the English titles from the rows (depends on 1, support=[])
english_titles_2018 = [row.split('|')[1].strip() for row in year_2018_rows]
# 3. Concatenate the English titles with the word ""and"" (depends on 2, support=[])
answer = "" and "".join(english_titles_2018)
print(answer)
#DONE
```","In 2018, Yang starred in the series, Excellent Investor and Ghost Catcher Zhong Kui’s Record.",,"in 2018, yang starred in the series, excellent investor and ghost catcher zhong kui’s record",excellent investor and ghost catcher zhong kui’s record,72.72727272727273,0.0,"Excellent Investor and Ghost Catcher Zhong Kui’s Record
"
1484,1484,1484,totto_source/train_json/example-13952.json,Which Liberal Party candidate won the 1996 Lindsay by-election and by what percentage of swing votes?,"```python
# 1. What is the name of the Liberal Party candidate? (independent, support=[Party | Party | Candidate | Votes | % | ±,- | Liberal | Jackie Kelly | 34,840 | 49.21 | +6.69])
liberal_candidate_name = ""Jackie Kelly""
# 2. What is the swing percentage for the Liberal Party candidate? (independent, support=[Liberal hold | Liberal hold | Swing | +4.97 | -])
liberal_candidate_swing_percentage = 4.97 
# 3. Which Liberal Party candidate won the 1996 Lindsay by-election and by what percentage of swing votes? (depends on 1 and 2, support=[])
print(f""The Liberal Party candidate {liberal_candidate_name} won the 1996 Lindsay by-election by a swing of {liberal_candidate_swing_percentage}%"") 
#DONE
```",Liberal candidate Jackie Kelly won the 1996 Lindsay by-election with a swing of 4.97%.,,liberal candidate jackie kelly won the 1996 lindsay by-election with a swing of 4.97,"jackie kelly, 4.97%",40.0,0.0,"The Liberal Party candidate Jackie Kelly won the 1996 Lindsay by-election by a swing of 4.97%
"
1485,1485,1485,totto_source/train_json/example-2308.json,What role did Drake Bell reprise in Disney Infinity 3.0?,"```python
# 1. What role did Drake Bell play in Disney Infinity 3.0? (independent, support=[Year | Title | Role | Notes, 2015 | Disney Infinity 3.0 | Spider-Man | Voice])
role_in_disney_infinity_3_0 = ""Spider-Man""
# 2. What role did Drake Bell reprise in Disney Infinity 3.0? (depends on 1, support=[])
ans = role_in_disney_infinity_3_0
print(ans)
#DONE
```","Bell reprised his role as Spider-Man in the 2015 game, Disney Infinity 3.0.",,"bell reprised his role as spider-man in the 2015 game, disney infinity 3.0",spider-man,15.384615384615383,0.0,"Spider-Man
"
1486,1486,1486,totto_source/train_json/example-9473.json,What clubs and leagues did Sweetzer play for during and after 1980?,"```python
# 1. Find the rows after 1980 (independent, support=[Club | Season | League | League | League | National Cup | National Cup | League Cup | League Cup | Total | Total,Club | Season | Division | Apps | Goals | Apps | Goals | Apps | Goals | Apps | Goals,Brentford | 1975–76 | Fourth Division | 27 | 5 | 4 | 2 | 0 | 0 | 31 | 7,Brentford | 1976–77 | Fourth Division | 27 | 23 | 1 | 0 | 0 | 0 | 28 | 23,Brentford | 1977–78 | Fourth Division | 18 | 12 | 0 | 0 | 2 | 2 | 20 | 14,Brentford | Total | Total | 72 | 40 | 5 | 2 | 2 | 2 | 79 | 44,Cambridge United | Total | Total | 9 | 3 | 0 | 0 | 0 | 0 | 9 | 3,Toronto Blizzard | 1980 | North American Soccer League | 22 | 5 | — | — | 22 | 5 | - | -])
clubs_and_leagues_after_1980 = []
for row in context.splitlines()[7:]:
    row_data = row.split('|')
    if row_data[1].strip() == ""Total"":
        continue # Skip the total rows
    season = row_data[1].strip()
    if int(season.split('–')[0]) >= 1980:
        clubs_and_leagues_after_1980.append((row_data[0].strip(), row_data[2].strip()))

# 2. Print the clubs and leagues (depends on 1, support=[])
for club, league in clubs_and_leagues_after_1980:
    print(f""Club: {club}, League: {league}"")
```","Gordon Sweetzer played for North American Soccer League club Toronto Blizzard in 1980 and 1981, before closing out his career in 1982 with a short comeback at Brentford and a spell with North American Soccer League club the Edmonton Drillers also in 1982.",,"gordon sweetzer played for north american soccer league club toronto blizzard in 1980 and 1981, before closing out his career in 1982 with a short comeback at brentford and a spell with north american soccer league club the edmonton drillers also in 1982","toronto blizzard, north american soccer league",26.08695652173913,0.0,CODE ERROR
1487,1487,1487,totto_source/train_json/example-2974.json,On what shows has Crystal R. Fox appeared as a series regular?,"```python
# 1. Find the column in the table that contains 'Series regular' information. (independent, support=[Year | Title | Role | Notes, 1989-1995 | In the Heat of the Night | Luann Corbin | Series regular, 102 episodes, 1996 | Savannah | DA Laine Thompkins | Episodes: ""From Here to Paternity"" and ""Creep Throat"", 2001 | Law & Order | Mancelli | Episode: ""White Lie"", 2001 | The Sopranos | Nurse | Episode: ""Pine Barrens"", 2001 | Third Watch | Nunez | Episode: ""And Zeus Wept"", 2010 | Tyler Perry's House of Payne | CJ & Janine's nanny/housekeeper, Ms. Willamina | Recurring role, 5 episodes, 2013–present | The Haves and the Have Nots | Hanna Young | Series regular, 2018 | Big Little Lies | Elizabeth Howard | Series regular])
# The Notes column contains the 'Series regular' information.
# 2. Find the rows where the Notes column contains 'Series regular'. (depends on 1, support=[])
# 3. Extract the Title from the corresponding rows. (depends on 2, support=[])
shows = [""In the Heat of the Night"", ""The Haves and the Have Nots"", ""Big Little Lies""]
print(shows) # prints the titles
#DONE
```","Crystal R. Fox appeared as Luann Corbin in In the Heat of the Night from 1989-1995, as Hanna Young in The Haves and the Have Nots from 2013–present, and as Elizabeth Howard in Big Little Lies in 2018.",,"crystal r. fox appeared as luann corbin in in the heat of the night from 1989-1995, as hanna young in the haves and the have nots from 2013-present, and as elizabeth howard in big little lies in 2018","in the heat of the night, the haves and the have nots, big little lies",48.88888888888889,0.0,"['In the Heat of the Night', 'The Haves and the Have Nots', 'Big Little Lies']
"
1488,1488,1488,totto_source/train_json/example-13602.json,"How did Yoshitaka Ito perform during the 1994 Asian Games and 1995 Asian Championships, respectively?","```python
# 1. What is the performance of Yoshitaka Ito at the 1994 Asian Games? (independent, support=[Year | Competition | Venue | Position | Event | Notes, Representing Japan | Representing Japan | Representing Japan | Representing Japan | Representing Japan | Representing Japan, 1994 | Asian Games | Hiroshima, Japan | 1st | 4 × 100 m relay | 39.37, 1994 | Asian Games | Hiroshima, Japan | – | 200 metres | 20.70])
performance_1994_asian_games = ""1st in 4 × 100 m relay with a time of 39.37 and did not finish the 200 metres event."" 
# 2. What is the performance of Yoshitaka Ito at the 1995 Asian Championships? (independent, support=[Year | Competition | Venue | Position | Event | Notes, Representing Japan | Representing Japan | Representing Japan | Representing Japan | Representing Japan | Representing Japan, 1995 | Asian Championships | Jakarta, Indonesia | 3rd | 100 m | 10.45])
performance_1995_asian_championships = ""3rd in 100 m with a time of 10.45""
# 3. How did Yoshitaka Ito perform during the 1994 Asian Games and 1995 Asian Championships, respectively? (depends on 1 and 2, support=[])
ans =  ""During the 1994 Asian Games, Yoshitaka Ito achieved 1st place in the 4 × 100 m relay with a time of 39.37 and did not finish the 200 metres event. At the 1995 Asian Championships, he secured 3rd place in the 100 m with a time of 10.45.""
print(ans)
#DONE
```",Yoshitaka Ito won a gold medal at the 1994 Asian Games in the 4 × 100 m relay and bronze at the 1995 Asian Athletics Championships in the 100 m.,,yoshitaka ito won a gold medal at the 1994 asian games in the 4 × 100 m relay and bronze at the 1995 asian athletics championships in the 100 m,"1 in 4 × 100 m relay with a time of 39.37 and did not finish the 200 metres event., 3 in 100 m with a time of 10.45",39.21568627450981,0.0,"During the 1994 Asian Games, Yoshitaka Ito achieved 1st place in the 4 × 100 m relay with a time of 39.37 and did not finish the 200 metres event. At the 1995 Asian Championships, he secured 3rd place in the 100 m with a time of 10.45.
"
1489,1489,1489,totto_source/train_json/example-2156.json,Which roles did Breckenridge play during 2008?,"```python
# 1. Find the rows for the year 2008 (independent, support=[Year | Title | Role | Notes, 2008 | Beautiful Loser | Tracy (teenage) | -, 2008 | Amusement | Shelby Leds | -])
# 2. For those rows, extract the 'Role' column value (depends on 1, support=[Year | Title | Role | Notes, 2008 | Beautiful Loser | Tracy (teenage) | -, 2008 | Amusement | Shelby Leds | -])
year_2008_roles = ['Tracy (teenage)', 'Shelby Leds']  
# 3. Concatenate the roles into a string, separated by a comma and space (depends on 2, support=[])
print(""Breckenridge played the roles of "" + ', '.join(year_2008_roles) + "" in 2008."")
#DONE
```","Breckenridge appeared in the film Beautiful Loser (2008) as Tracy, and Amusement (2008) as Shelby Leds.",,"breckenridge appeared in the film beautiful loser (2008) as tracy, and amusement (2008) as shelby leds","tracy (teenage), shelby leds",31.578947368421055,0.0,"Breckenridge played the roles of Tracy (teenage), Shelby Leds in 2008.
"
1490,1490,1490,totto_source/train_json/example-13052.json,Where did Alfred Strange begin his career and first play in Third Division South?,"```python
# 1. What is the first club Alfred Strange played for? (independent, support=[Club | Season | Division | League | League | FA Cup | FA Cup | Other | Other | Total | Total, Club | Season | Division | Apps | Goals | Apps | Goals | Apps | Goals | Apps | Goals, Portsmouth | 1922–23 | Third Division South | 13 | 9 | 1 | 0 | 0 | 0 | 14 | 9, Portsmouth | 1923–24 | Third Division South | 11 | 7 | 0 | 0 | 0 | 0 | 11 | 7, Portsmouth | Total | Total | 24 | 16 | 1 | 0 | 0 | 0 | 25 | 16, Port Vale | 1924–25 | Second Division | 30 | 4 | 3 | 3 | 0 | 0 | 33 | 7, Port Vale | 1925–26 | Second Division | 41 | 17 | 1 | 0 | 0 | 0 | 42 | 17, Port Vale | 1926–27 | Second Division | 24 | 4 | 4 | 1 | 0 | 0 | 28 | 5, Port Vale | Total | Total | 95 | 25 | 8 | 4 | 0 | 0 | 103 | 29, Sheffield Wednesday | 1926–27 | First Division | 13 | 5 | 0 | 0 | 0 | 0 | 13 | 5, Sheffield Wednesday | 1927–28 | First Division | 15 | 0 | 2 | 0 | 0 | 0 | 17 | 0, Sheffield Wednesday | 1928–29 | First Division | 42 | 5 | 2 | 0 | 0 | 0 | 44 | 5, Sheffield Wednesday | 1929–30 | First Division | 41 | 3 | 6 | 0 | 0 | 0 | 47 | 3, Sheffield Wednesday | 1930–31 | First Division | 40 | 0 | 2 | 0 | 1 | 0 | 53 | 0, Sheffield Wednesday | 1931–32 | First Division | 40 | 3 | 5 | 0 | 0 | 0 | 45 | 3, Sheffield Wednesday | 1932–33 | First Division | 41 | 5 | 2 | 0 | 0 | 0 | 43 | 5, Sheffield Wednesday | 1933–34 | First Division | 20 | 1 | 0 | 0 | 0 | 0 | 20 | 1, Sheffield Wednesday | 1934–35 | First Division | 1 | 0 | 0 | 0 | 0 | 0 | 1 | 0, Sheffield Wednesday | Total | Total | 253 | 22 | 19 | 0 | 1 | 0 | 273 | 22, Bradford Park Avenue | 1935–36 | Second Division | 10 | 0 | 0 | 0 | 0 | 0 | 10 | 0, Career Total | Career Total | Career Total | 382 | 63 | 28 | 4 | 1 | 0 | 411 | 67])
first_club = ""Portsmouth""
# 2. Where did Alfred Strange begin his career? (depends on 1, support=[])
ans = first_club
print(ans)
#DONE
```",Alfred Strange began his career at Portsmouth and played in the Third Division South in 1923–24.,,alfred strange began his career at portsmouth and played in the third division south in 1923-1924,portsmouth,12.5,0.0,"Portsmouth
"
1491,1491,1491,totto_source/train_json/example-13474.json,"Who opposed Fauntroy in the 1988 United States House of Representatives election in the District of Columbia, and what percentage of the vote did each receive, respectively?","```python
# 1. Who opposed Fauntroy in the 1988 United States House of Representatives election in the District of Columbia? (independent, support=[Party | Party | Candidate | Votes | %,- | Democratic | Walter E. Fauntroy (inc.) | 121,817 | 71.27,- | Republican | Ron Evans | 22,936 | 13.42,- | D.C. Statehood Green | Alvin C. Frost | 13,802 | 8.07,- | Independent | David H. Dabney | 10,449 | 6.11,- | No party | Write-ins | 1,929 | 1.13%])
candidates = ['Ron Evans', 'Alvin C. Frost', 'David H. Dabney', 'Write-ins']
# 2. What percentage of the vote did each receive, respectively? (independent, support=[Party | Party | Candidate | Votes | %,- | Democratic | Walter E. Fauntroy (inc.) | 121,817 | 71.27,- | Republican | Ron Evans | 22,936 | 13.42,- | D.C. Statehood Green | Alvin C. Frost | 13,802 | 8.07,- | Independent | David H. Dabney | 10,449 | 6.11,- | No party | Write-ins | 1,929 | 1.13%])
percentages = [13.42, 8.07, 6.11, 1.13]
# 3.  Who opposed Fauntroy in the 1988 United States House of Representatives election in the District of Columbia, and what percentage of the vote did each receive, respectively? (depends on 1 and 2, support=[])
for i in range(len(candidates)):
    print(candidates[i], ""received"", percentages[i], ""% of the vote"")
#DONE
```","In the 1988 United States House of Representatives election in the District of Columbia, Fauntroy was opposed by Republican Ron Evans and Statehood Party candidate Alvin C. Frost, who each received 13.42% and 8.07%, respectively.",,"in the 1988 united states house of representatives election in the district of columbia, fauntroy was opposed by republican ron evans and statehood party candidate alvin c. frost, who each received 13.42% and 8.07%, respectively","ron evans 13.42%, alvin c. frost 8.07%, david h. dabney 6.11%, write-ins 1.13%",30.434782608695656,0.0,"Ron Evans received 13.42 % of the vote
Alvin C. Frost received 8.07 % of the vote
David H. Dabney received 6.11 % of the vote
Write-ins received 1.13 % of the vote
"
1492,1492,1492,totto_source/train_json/example-13732.json,When did Don Peden begin and end his career with the Ohio Bobcats and what was his overall record with the team?,"```python
# 1. When did Don Peden begin his career with the Ohio Bobcats? (independent, support=[Year | Team | Overall | Conference | Standing | Bowl/playoffs])
start_year = 1924
# 2. When did Don Peden end his career with the Ohio Bobcats? (independent, support=[Year | Team | Overall | Conference | Standing | Bowl/playoffs])
end_year = 1946
# 3. What was Don Peden's overall record with the Ohio Bobcats? (independent, support=[Ohio: | Ohio: | 121–46–11 | - | - | -])
overall_record = ""121–46–11""
print(f""Don Peden began his career with the Ohio Bobcats in {start_year} and ended it in {end_year}. His overall record with the team was {overall_record}."")
#DONE
```",Don Peden compiled a record of 121–46–11 with Ohio from 1924 to 1946.,,don peden compiled a record of 121-46-11 with ohio from 1924 to 1946,"1924, 1946, 121-46-11",40.0,0.0,"Don Peden began his career with the Ohio Bobcats in 1924 and ended it in 1946. His overall record with the team was 121–46–11.
"
1493,1493,1493,totto_source/dev_json/example-1820.json,Who hold the seat prior to 2000s?,"```python
# 1. What is the election year for 1983? (independent, support=[Election | Election | Member | Party, - | 1983 | Mike Woodcock | Conservative])
election_year_1983 = 1983
# 2. What is the election year for 1992? (independent, support=[Election | Election | Member | Party, - | 1992 | Andrew Miller | Labour])
election_year_1992 = 1992
# 3. What is the name of the Member who held the seat in 1983? (independent, support=[Election | Election | Member | Party, - | 1983 | Mike Woodcock | Conservative])
member_1983 = 'Mike Woodcock'
# 4. What is the name of the Member who held the seat in 1992? (independent, support=[Election | Election | Member | Party, - | 1992 | Andrew Miller | Labour])
member_1992 = 'Andrew Miller'
# 5. Who held the seat prior to 2000s? (depends on 1, 2, 3, 4, support=[])
ans = 'Mike Woodcock, followed by Andrew Miller'
print(ans)
#DONE
```",Mike Woodcock of the Conservative party held the seat in the 1983 election and it was taken by Andrew Miller of the Labour Party in the 1992 election.,,mike woodcock of the conservative party held the seat in the 1983 election and it was taken by andrew miller of the labour party in the 1992 election,"mike woodcock, andrew miller",29.629629629629633,0.0,"Mike Woodcock, followed by Andrew Miller
"
1494,1494,1494,totto_source/train_json/example-4712.json,Wo did Park portray in In the 2011 SBS series A Thousand Days' Promise?,"```python
# 1.  Identify the row corresponding to the series ""A Thousand Days' Promise"" (independent, support=[Year | Title | Role | Network, 2011 | Twinkle Twinkle | Han Seo-Woo | MBC, 2011 | Gye-Baek | Book-Jo (ep.5-7,12,15) | MBC, 2011 | A Thousand Days' Promise | Lee Moon-Kwon | SBS, 2012 | The Strongest K-Pop Survival | Kang Woo-Hyun | Channel A, 2012 | Can't Live Without You | Kim Min-Do | MBC, 2014 | I Need Romance 3 | Lee Woo-Young | tvN, 2015 | She Was Pretty | Kim Joon-Woo | MBC])
# 2. What role was played in that series (depends on 1, support=[])
role = ""Lee Moon-Kwon"" 
print(role)
#DONE
```","In the 2011 SBS series A Thousand Days' Promise, Park portrayed Lee Moon-Kwon.",,"in the 2011 sbs series a thousand ' promise, park portrayed lee moon-kwon",lee moon-kwon,33.333333333333336,0.0,"Lee Moon-Kwon
"
1495,1495,1495,totto_source/dev_json/example-1224.json,Who directed Satyameva Jayate and when is it released?,"```python
# 1. Find the row corresponding to 'Satyameva Jayate' (independent, support=[- | Status | Release Date | Director | Format, D-Day | Released | 19 July 2013 | Nikkhil Advani | Feature Film, Shaadi Vaadi And All That | Completed | 24 August 2014 | Kaashvi Nair | Tele – Film, Katti Batti | Released | 17 Sep 15 | Nikkhil Advani | Feature Film, Hero | Released | 25 Sep 15 | Nikkhil Advani | Feature Film, Airlift | Released | 22@th Jan 2016 | Raja Menon | Feature Film, P.O.W. - Bandi Yuddh Ke | Aired 2016–17 | 7 November 2016 | Nikkhil Advani | TV – Series, Guddu Engineer | Released | - | Nikkhil Advani | Short Film, The Mini Truck | Released | 17 May 2017 | - | Web Series, Lucknow Central | Released | 15 September 2017 | Ranjit Tiwari | Feature Film, Satyameva Jayate | Released | 15 August 2018 | Milap Zaveri | Feature Film, Baazaar | Released | 26 October 2018 | Gauravv K Chawla | Feature Film, Hasmukh | Under Production | – | Nikhil Gonsalves | Web Series, Batla House | Under Production | 15 August 2019 | Nikkhil Advani | Feature Film, Marjaavaan | Under Production | 2 October 2019 | Milap Zaveri | Feature Film])
satyameva_jayate_row = ""Satyameva Jayate | Released | 15 August 2018 | Milap Zaveri | Feature Film""

# 2. Extract director from the row (depends on 1, support=[])
director = satyameva_jayate_row.split(""|"")[3].strip()
# 3. Extract release date from the row (depends on 1, support=[])
release_date = satyameva_jayate_row.split(""|"")[2].strip()

# 4. Print the director and release date (depends on 2 and 3, support=[])
print(""Director:"", director)
print(""Release Date:"", release_date)
#DONE
```","Satyameva Jayate, directed by Milap Zaveri, was released on 15 August 2018.",,"satyameva jayate, directed by milap zaveri, was released on 15 august 2018","milap zaveri, 15 august 2018",58.82352941176471,0.0,"Director: Milap Zaveri
Release Date: 15 August 2018
"
