,Unnamed: 0,index,table_id,question,response,answer,output,conv_actual_answer,conv_predicted_answer,f1_score,exact
635,635,632,totto_source/train_json/example-4351.json,Which roles did Daniel Mays portray in the films All or Nothing (2002) and Vera Drake (2004)?,"Evidence:
The relevant rows contain information about Daniel Mays' roles in the films All or Nothing (2002) and Vera Drake (2004):

Year | Title | Role | Notes
2002 | All or Nothing | Jason | -
2004 | Vera Drake | Sid | -

Answer:
Daniel Mays portrayed the role of Jason in All or Nothing (2002) and the role of Sid in Vera Drake (2004).","Daniel Mays was cast in the films All or Nothing (2002) as Jason and Vera Drake (2004), in which he plays Sid.","Jason, Sid 
","daniel mays was cast in the films all or nothing (2002) as jason and vera drake (2004), in which he plays sid","jason, sid",17.391304347826082,0.0
636,636,633,totto_source/dev_json/example-1249.json,What is the result of 2010-11 playoffs?,"Here is the answer:

Evidence:
The relevant row contains information about the 2010-11 playoffs:
Year | Champions (number of titles) | Score | Runners-up | Venue | Attendance
2010-11 | IK Sävehof (4) | 35–18 | Eskilstuna Guif | Scandinavium, Gothenburg | 10,763

Answer:
The result of the 2010-11 playoffs is IK Sävehof won 35-18 against Eskilstuna Guif.","In 2010-11, IK Sävehof won the playoffs to claim their fourth title against Eskilstuna Guif with a score 35–18.","IK Sävehof won 35-18 
","in 2010-11, ik sävehof won the playoffs to claim their 4 title against eskilstuna guif with a score 35-18",ik sävehof won 35-18,38.095238095238095,0.0
637,637,634,totto_source/dev_json/example-1478.json,What years did Paul Nicholls appear in multiple films?,"Here is the answer:

Evidence:
The relevant rows contain information about Paul Nicholls' film appearances:
Year | Film | Role | Notes
1999 | The Trench | Pte. Billy Macfarlane | -
1999 | The Clandestine Marriage | Richard Lovewell | -
2004 | If Only | Ian Wyndham | -
2004 | Bridget Jones: The Edge of Reason | Jed | -
2008 | Daylight Robbery | Chubby | -
2008 | Faintheart | Gary | -

Answer:
Paul Nicholls appeared in multiple films in 1999, 2004, and 2008.","Paul Nicholls appeared in multiple films in 1999, 2004, and 2008.","1999, 2004, 2008 
","paul nicholls appeared in multiple films in 1999, 2004, and 2008","1999, 2004, 2008",42.857142857142854,0.0
638,638,635,totto_source/train_json/example-6944.json,What was Helen Slatter's backstroke performance like in 1991 and 1996?,"Here is the answer:

**Evidence:**
The relevant rows contain information about Helen Slatter's backstroke performances in 1991 and 1996:
```
Year | Competition | Venue | Position | Event | Notes
1991 | World Championships | Perth, Australia | 14th | 100 m backstroke | 1:05.20
1996 | Olympic Games | Atlanta, United States | 13th | 100 m backstroke | 1:03.61
```
**Answer:**
In 1991, Helen Slatter finished 14th in the 100m backstroke at the World Championships with a time of 1:05.20. In 1996, she finished 13th in the 100m backstroke at the Olympic Games with a time of 1:03.61.",Helen Slatter finished 11th in the 200m backstroke at the 1991 World Championships and 13th in the 100m backstroke at the 1996 Olympic Games.,"14th in 1991, 13th in 1996 
",helen slatter finished 11 in the 200m backstroke at the 1991 world championships and 13 in the 100m backstroke at the 1996 olympic games,"14 in 1991, 13 in 1996",38.46153846153846,0.0
639,639,636,totto_source/train_json/example-5472.json,What were Locke and Thomson's results of the 1952 Open Championship?,"Here is the answer to the question:

Evidence:
The relevant rows contain information about Bobby Locke and Peter Thomson's results:
Place | Player | Country | Score | To par
2 | Bobby Locke | South Africa | 69-71-74=214 | –2
3 | Peter Thomson | Australia | 68-73-77=218 | +2

Answer:
In the 1952 Open Championship, Bobby Locke finished second with a score of 214 (–2), and Peter Thomson finished third with a score of 218 (+2).","In the 1952 Open Championship, Locke had closed to one shot after a 74 and Thomson was four behind Locke at 218 (+2).","Bobby Locke - 2nd, Peter Thomson - 3rd 
","in the 1952 open championship, locke had closed to 1 shot after a 74 and thomson was 4 behind locke at 218","bobby locke - 2, peter thomson - 3",15.384615384615383,0.0
640,640,637,totto_source/train_json/example-4650.json,How did Miloš Zeman and Jiří Drahoš perform in the 2018 Czech presidential election?,"Here is the answer:

evidence:
The relevant rows contain information about Miloš Zeman and Jiří Drahoš's performance in the 2018 Czech presidential election:
Candidate | Candidate | Party | First round | First round | Second round | Second round
Candidate | Candidate | Party | Votes | % | Votes | %
- | Miloš Zeman | Party of Civic Rights | 1,985,547 | 38.57 | 2,853,390 | 51.37
- | Jiří Drahoš | Independent | 1,369,601 | 26.60 | 2,701,206 | 48.63

answer:
In the 2018 Czech presidential election, Miloš Zeman won 38.57% of the votes in the first round and 51.37% of the votes in the second round, while Jiří Drahoš won 26.60% of the votes in the first round and 48.63% of the votes in the second round.","In the 2018 Czech presidential election, Miloš Zeman recieved 38.57% followed by Jiří Drahoš, who received 26.60%.","Miloš Zeman won, Jiří Drahoš lost. 
","in the 2018 czech presidential election, miloš zeman recieved 38.57% followed by jiří drahoš, who received 26.60","miloš zeman won, jiří drahoš lost",36.36363636363637,0.0
641,641,638,totto_source/dev_json/example-2155.json,What did the Cover Girls perform in 1989?,"Here is the answer:

Evidence:
The relevant rows contain information about the Cover Girls' performances in 1989:

Year | Single | Peak chart positions | Peak chart positions | Peak chart positions | Peak chart positions | Album
1989 | ""My Heart Skips a Beat"" | 38 | — | 4 | — | We Can't Go Wrong
1989 | ""We Can't Go Wrong"" | 8 | — | — | — | We Can't Go Wrong

Answer:
In 1989, the Cover Girls performed ""My Heart Skips a Beat"" and ""We Can't Go Wrong"".","The Cover Girls performed ""My Heart Skips a Beat"" and ""We Can't Go Wrong"" in 1989.","""My Heart Skips a Beat"" and ""We Can't Go Wrong"" 
",the cover girls performed my heart skips a beat and we can't go wrong in 1989,my heart skips a beat and we can't go wrong,78.26086956521739,0.0
642,642,639,totto_source/dev_json/example-2112.json,Did Brian Diemer come into the top 10 in the World Championships?,"Here is the answer to the question:

**Question:** Did Brian Diemer come into the top 10 in the World Championships?

**Evidence:**
The relevant rows contain information about Brian Diemer's performances in the World Championships:
```
Year | Competition | Venue | Position | Notes
1983 | World Championships | Helsinki, Finland | 13th (s) | 8:23.39
1987 | World Championships | Rome, Italy | 4th | 8:14.46
1991 | World Championships | Tokyo, Japan | 5th | 8:18.29
1993 | World Championships | Stuttgart, Germany | 31st (h) | 9:01.88
```
**Answer:** Yes, Brian Diemer came into the top 10 in the World Championships in 1987 (4th), 1991 (5th), and did not make it to the top 10 in 1983 (13th) and 1993 (31st).",Brian Diemer finished fourth in the 1987 World Championships in 8:14.46 and fifth at the 1991 World Championships in 8:18.29.,"Yes 
",brian diemer finished 4 in the 1987 world championships in 8:14.46 and fifth at the 1991 world championships in 8:18.29,yes,0.0,0.0
643,643,640,totto_source/train_json/example-9575.json,What was Seedorf doing in the 2003-04 season?,"Here is the answer to the question:

**Evidence:**
The relevant row contains information about Clarence Seedorf's 2003-04 season:
```
Club | Season | League | League | League | Cup | Cup | Continental | Continental | Total | Total
Milan | 2003-04 | Serie A | 29 | 3 | 6 | 0 | 10 | 0 | 45 | 3
```
**Answer:**
In the 2003-04 season, Clarence Seedorf was playing for Milan in the Serie A league, making 29 appearances, scoring 3 goals, and participating in 6 cup matches and 10 continental matches, with a total of 45 appearances and 3 goals.","In 2003–04 season, Seedorf played for Milan in Serie A.","Playing for Milan in Serie A 
","in 2003-04 season, seedorf played for milan in serie a",playing for milan in serie a,57.14285714285714,0.0
644,644,641,totto_source/train_json/example-4016.json,What are the first two short films Sharif appeared in in 2010?,"Here is the answer:

evidence: |
  The relevant rows contain information about Tahirah Sharif's short films in 2010:
  Year | Film | Role | Notes
  2010 | Assessment | Rachel | Short film
  2010 | Promise | Lisa | Short film

answer: |
  The first two short films Sharif appeared in in 2010 are Assessment and Promise.","In 2010, Sharif's first two short film appearances were in Assessment and Promise as Rachel and Lisa respectively.","Assessment, Promise 
","in 2010, sharif's first 2 short film appearances were in assessment and promise as rachel and lisa respectively","assessment, promise",20.0,0.0
645,645,642,totto_source/train_json/example-735.json,Which films directed by G.W. Pabst did Lousie Brooks appear in?,"Here's the answer:

Evidence:
The relevant rows contain information about Louise Brooks' filmography with G.W. Pabst:

Year | Title | Role | Director | Notes
1929 | Pandora's Box | Lulu | G. W. Pabst | -
1929 | Diary of a Lost Girl | Thymian | G. W. Pabst | -

Answer:
Louise Brooks appeared in two films directed by G.W. Pabst: Pandora's Box and Diary of a Lost Girl.","In 1929, Brooks starred as Thymian in Diary of a Lost Girl and appeared as Lulu in Pandora's Box, both of which were directed by Pabst.","Pandora's Box, Diary of a Lost Girl 
","in 1929, brooks starred as thymian in diary of a lost girl and appeared as lulu in pandora's box, both of which were directed by pabst","pandora's box, diary of a lost girl",38.70967741935484,0.0
646,646,643,totto_source/train_json/example-13892.json,When was the Lady Love Album first released in the United States and which label released it?,"Here is the answer with evidence:

evidence: |
  The relevant row contains information about the Lady Love album's release in the United States:
  Region | Date | Format | Label
  United States | August 25, 2009 | CD, digital download | Capitol Records
answer: |
  The Lady Love album was first released in the United States on August 25, 2009, through Capitol Records.","The Lady Love album was released on August 25, 2009 in the United States through Capitol Records.","August 25, 2009, Capitol Records 
","the lady love album was released on august 25, 2009 in the united states through capitol records","august 25, 2009, capitol records",50.0,0.0
647,647,644,totto_source/train_json/example-13560.json,When did Tony Harper leave Brentford and how did he do with the club?,"Evidence:
The relevant rows contain information about Tony Harper's time at Brentford:

Club | Season | Division | Apps | Goals | Apps | Goals | Apps | Goals | Apps | Goals
Brentford | 1948–49 | Second Division | 19 | 0 | 2 | 1 | — | — | 21 | 1
Brentford | 1950–51 | Second Division | 29 | 1 | 1 | 0 | — | — | 30 | 1
Brentford | 1951–52 | Second Division | 37 | 1 | 4 | 0 | — | — | 41 | 1
Brentford | 1952–53 | Second Division | 36 | 3 | 3 | 0 | — | — | 39 | 3
Brentford | 1953–54 | Second Division | 26 | 1 | 0 | 0 | — | — | 26 | 1
Brentford | 1954–55 | Third Division South | 26 | 0 | 5 | 0 | — | — | 31 | 0
Brentford | Total | Total | 173 | 6 | 15 | 1 | — | — | 188 | 7

Answer:
Tony Harper left Brentford after the 1954-55 season and during his time at the club, he made 188 appearances and scored 7 goals.",Tony Harper departed Brentford in 1955 and made 188 appearances and scored seven goals in his seven years with the club.,"1954-55, 188 appearances, 7 goals 
",tony harper departed brentford in 1955 and made 188 appearances and scored 7 goals in his 7 years with the club,"1954-55, 188 appearances, 7 goals",32.00000000000001,0.0
648,648,645,totto_source/train_json/example-5011.json,What year was Amy Brenneman awarded the  Women in Film Lucy Award?,"Here is the answer:

Evidence:
The relevant row contains information about Amy Brenneman's win of the Women in Film Lucy Award:
Year | Award | Category | Work | Result
2002 | Women in Film Lucy Award | Lucy Award | - | Won

Answer:
In 2002, Amy Brenneman was awarded the Women in Film Lucy Award.","In 2002, Amy Brenneman was awarded the Women in Film Lucy Award.","2002 
","in 2002, amy brenneman was awarded the women in film lucy award",2002,16.666666666666668,0.0
649,649,646,totto_source/train_json/example-9180.json,What was Richards-Ross personal record for the 400m event during the London Olympics? ,"Evidence:
The relevant row contains information about Sanya Richards-Ross's achievement in the 400m event during the London Olympics:
Year | Competition | Venue | Position | Event | Notes
2012 | Olympic Games | London, United Kingdom | 1st | 400 m | 49.55

Answer:
Sanya Richards-Ross's personal record for the 400m event during the London Olympics was 49.55 seconds.","At the 2012 London Olympics, Richards-Ross finished the 400m in 49.55 and won the gold medal.","49.55 seconds 
","at the 2012 london olympics, richards-ross finished the 400m in 49.55 and won the gold medal",49.55 seconds,13.333333333333336,0.0
650,650,647,totto_source/train_json/example-13575.json,For how many years and total appearances did Keith Bebbington represent the Oldham Athletic club?,"Here is the answer:

Evidence:
The relevant rows contain information about Keith Bebbington's appearances for Oldham Athletic:
```
Oldham Athletic | 1966–67 | Third Division | 38 | 3 | 4 | 4 | 0 | 0 | 42 | 7
Oldham Athletic | 1967–68 | Third Division | 37 | 4 | 1 | 0 | 1 | 0 | 39 | 4
Oldham Athletic | 1968–69 | Third Division | 41 | 12 | 1 | 1 | 2 | 0 | 44 | 13
Oldham Athletic | 1969–70 | Fourth Division | 37 | 7 | 2 | 1 | 1 | 0 | 40 | 8
Oldham Athletic | 1970–71 | Fourth Division | 43 | 10 | 1 | 0 | 2 | 1 | 46 | 11
Oldham Athletic | 1971–72 | Third Division | 41 | 3 | 1 | 0 | 2 | 0 | 44 | 3
```
Answer:
Keith Bebbington represented Oldham Athletic for 6 years and made a total of 255 appearances.",Keith Bebbington made 237 appearances in six years with the Oldham Athletic club.,"6 years, 255 appearances 
",keith bebbington made 237 appearances in 6 years with the oldham athletic club,"6 years, 255 appearances",37.5,0.0
651,651,648,totto_source/train_json/example-1868.json,Where did Uzo Aduba perform in 2006 and 2008?,"Here is the answer:

Evidence:
The relevant rows contain information about Uzo Aduba's performances in 2006 and 2008:
Year | Title | Role | Notes
2006 | The Seven | Amphiarus | New York Theatre Workshop
2008 | The Seven | Amphiarus | La Jolla Playhouse

Answer:
In 2006, Uzo Aduba performed at the New York Theatre Workshop, and in 2008, she performed at the La Jolla Playhouse, both times in the play ""The Seven"" as Amphiarus.",Aduba played the character Amphiarus in 2006 at New York Theatre Workshop and in 2008 at La Jolla Playhouse.,"New York Theatre Workshop, La Jolla Playhouse 
",aduba played the character amphiarus in 2006 at new york theatre workshop and in 2008 at la jolla playhouse,"new york theatre workshop, la jolla playhouse",56.00000000000001,0.0
652,652,649,totto_source/dev_json/example-2148.json,How did the Hungarian Socialist Workers' Party do in the 1971 Hungarian parliamentary election compared to other parties (if any)?,"Here's the answer:

Evidence:
The relevant row contains information about the Hungarian Socialist Workers' Party:
Party | Votes | % | Seats | +/–
Hungarian Socialist Workers' Party | 7,189,125 | 99.0 | 224 | –35

Answer:
In the 1971 Hungarian parliamentary election, the Hungarian Socialist Workers' Party won 99.0% of the votes, securing 224 seats, which is a decrease of 35 seats compared to the previous election. The party performed significantly better than all other parties, with Independents winning 128 seats, and the ""Against"" option receiving only 1.0% of the votes.","The Hungarian Socialist Workers' Party was the only party to contest the elections, and won 224 of the 352 seats, with the remaining 128 going to independents.","99.0% of the votes, 224 seats, -35 seats 
","the hungarian socialist workers' party was the only party to contest the elections, and won 224 of the 352 seats, with the remaining 128 going to independents","99.0% of the votes, 224 seats, -35 seats",20.689655172413794,0.0
653,653,650,totto_source/train_json/example-4385.json,Which year and who played the Japan football league?,"Here's the answer:

Evidence: 
The relevant row contains information about the player's performance in the Japan football league:
Season | Club | League | Apps | Goals | Apps | Goals | Apps | Goals
1995 | Tokyo Gas | Football League | 19 | 4 | 1 | 0 | - | - | 20 | 4
1997 | Mito HollyHock | Football League | 16 | 2 | 0 | 0 | - | - | 16 | 2

Answer: 
Makoto Yamazaki played in the Japan football league in 1995 for Tokyo Gas and in 1997 for Mito HollyHock.","In 1995, Makoto Yamazaki played for Tokyo Gas in Japan Football League (JFL).","1995, Tokyo Gas & 1997, Mito HollyHock 
","in 1995, makoto yamazaki played for tokyo gas in japan football league","1995, tokyo gas & 1997, mito hollyhock",33.33333333333333,0.0
654,654,651,totto_source/train_json/example-3039.json,What British ships did the U-338 sink on March 17 and what were their tonnages?,"Here is the answer:

Evidence:
The relevant rows contain information about the British ships sunk by U-338 on March 17, 1943:
Date | Name | Nationality | Tonnage (GRT) | Fate
17 March 1943 | King Gruffydd | United Kingdom | 5,072 | Sunk
17 March 1943 | Kingsbury | United Kingdom | 4,898 | Sunk
17 March 1943 | Fort Cedar Lake | United Kingdom | 7,134 | Damaged

Answer:
On March 17, 1943, U-338 sank the British ships King Gruffydd (5,072 GRT) and Kingsbury (4,898 GRT), and damaged Fort Cedar Lake (7,134 GRT).","On March 17, U-338 sank two British merchant ships: the 4,898 ton Kingsbury, and the 5,072 ton King Gruffydd.","King Gruffydd (5,072 GRT), Kingsbury (4,898 GRT) 
","on march 17, u-338 sank 2 british merchant ships: the 4,898 ton kingsbury, and the 5,072 ton king gruffydd","king gruffydd (5,072 grt), kingsbury (4,898 grt)",41.66666666666667,0.0
655,655,652,totto_source/train_json/example-1958.json,Who bookended the 2011 World Championships in Athletics in the preliminary round of the Men's 100 metre sprint?,"Here is the answer:

Evidence:
The relevant rows contain information about the first and last athletes in the preliminary round of the Men's 100 meter sprint:
Rank | Heat | Name | Nationality | Time | Notes
1 | 1 | Abdouraim Haroun | Chad (CHA) | 10.44 | Q, NR
...
30 | 4 | Sogelau Tuvalu | American Samoa (ASA) | 15.66 | PB

Answer:
Abdouraim Haroun of Chad and Sogelau Tuvalu of American Samoa bookended the 2011 World Championships in Athletics in the preliminary round of the Men's 100 meter sprint.","Abdouraim Haroun was the fastest preliminary runner, while the slowest of the round was Sogelau Tuvalu with a time of 15.66 seconds","Abdouraim Haroun, Sogelau Tuvalu 
","abdouraim haroun was the fastest preliminary runner, while the slowest of the round was sogelau tuvalu with a time of 15.66 seconds","abdouraim haroun, sogelau tuvalu",36.36363636363636,0.0
656,656,653,totto_source/train_json/example-4217.json,"Who won the 1920 Rhondda West by-election  for which party, and by how many votes over which candidate?","Here is the answer:

evidence: |
  The relevant row contains information about the winner of the 1920 Rhondda West by-election:
  Party | Party | Candidate | Votes | % | ±
  - | Labour | William John | 14,035 | 58.5 | N/A

answer: |
  William John won the 1920 Rhondda West by-election for the Labour Party, defeating Gwilym Rowlands by 4,076 votes.","The 1920 Rhondda West by-election result was a victory for the Labour candidate, William John, who won with a majority of 4,076 votes over Gwilym Rowlands.","William John, Labour, 4,076 votes 
","the 1920 rhondda west by-election result was a victory for the labour candidate, william john, who won with a majority of 4,076 votes over gwilym rowlands","william john, labour, 4,076 votes",37.03703703703704,0.0
657,657,654,totto_source/train_json/example-13546.json,When and in which titles did Honey Rose first appear in Telugu and Tamil language films?,"Evidence:
The relevant rows contain information about Honey Rose's first appearance in Telugu and Tamil language films:
Year | Film | Role | Director | Language | Notes
2006 | Ee Varsham Sakshiga | - | - | Telugu | -
2007 | Mudhal Kanave | Jennifer | Balamurugan | Tamil | -

Answer:
Honey Rose first appeared in a Telugu language film in 2006 with the title Ee Varsham Sakshiga, and in a Tamil language film in 2007 with the title Mudhal Kanave.","In 2006, Honey Rose acted in Ee Varsham Sakshiga in her first Telugu film, which was followed by her first Tamil film, Mudhal Kanave in 2007.","2006, Ee Varsham Sakshiga, 2007, Mudhal Kanave 
","in 2006, h1y rose acted in ee varsham sakshiga in her first telugu film, which was followed by her first tamil film, mudhal kanave in 2007","2006, ee varsham sakshiga, 2007, mudhal kanave",42.42424242424242,0.0
658,658,655,totto_source/train_json/example-95.json,How many times did Dipak Chandra Sarkar win the election in Cooch Behar North?,"Here is the answer:

evidence: |
  The relevant rows contain information about Dipak Chandra Sarkar's wins:
  Election Year | Constituency | Name of M.L.A. | Party Affiliation
  2001 | Cooch Behar North | Dipak Chandra Sarkar | Forward Bloc
  2006 | Cooch Behar North | Dipak Chandra Sarkar | Communist Party of India (Marxist)
  
answer: |
  Dipak Chandra Sarkar won the election in Cooch Behar North twice, in 2001 and 2006.",Dipak Chandra Sarkar of Forward Bloc defeated Mihir Goswami of Congress in the 2001 Cooch Behar Uttar and the 2006 election.,"Twice 
",dipak chandra sarkar of forward bloc defeated mihir goswami of congress in the 2001 cooch behar uttar and the 2006 election,twice,0.0,0.0
659,659,656,totto_source/dev_json/example-435.json,What has Fyodor Yurchikhin accomplished in the cumulative spacewalk?,"Here is the answer:

Evidence:
The relevant row contains information about Fyodor Yurchikhin's cumulative spacewalk record:
Number | Astronaut | Agency | Total EVAs | Total Time Hours:Minutes
5 | Fyodor Yurchikhin | RSA | 9 | 59:28

Answer:
Fyodor Yurchikhin has accomplished 9 EVAs with a total time of 59 hours and 28 minutes in cumulative spacewalk.","Yurchikhin has a cumulative spacewalk record of 59 hours, 28 minutes during his 9 spacewalks.","9 EVAs, 59 hours and 28 minutes 
","yurchikhin has a cumulative spacewalk record of 59 , 28 minutes during his 9 spacewalks","9 evas, 59  and 28 minutes",42.10526315789473,0.0
660,660,657,totto_source/train_json/example-4133.json,What roles and movies did Luke Macfarlane star in 2006-2011 and 2015-present?,"Evidence:
The relevant rows contain information about Luke Macfarlane's roles and movies during 2006-2011 and 2015-present:

Year | Title | Role | Notes
2006–11 | Brothers & Sisters | Scott ""Scotty"" Wandell | Recurring role (seasons 1–2); main role (seasons 3–5); 81 episodes
2015–present | Killjoys | RAC Agent D'avin Jaqobis | Main role
2015 | Christmas Land | Tucker Barnes | Television movie (Hallmark)
2016–2017 | Mercy Street | Chaplain Hopkins | Main role
2016 | The Mistletoe Promise | Nicholas Derr | Television movie (Hallmark)
2017 | A Birthday Wish | David McKinely | Television movie (Hallmark)
2017 | Karen Kingsbury's Maggie's Christmas Miracle | Casey Cummins | Television movie (Hallmark Movies & Mysteries)

Answer:
During 2006-2011, Luke Macfarlane starred in Brothers & Sisters as Scott ""Scotty"" Wandell. From 2015 to present, he has starred in Killjoys as RAC Agent D'avin Jaqobis, and appeared in several Hallmark television movies, including Christmas Land, The Mistletoe Promise, A Birthday Wish, and Karen Kingsbury's Maggie's Christmas Miracle, as well as in Mercy Street as Chaplain Hopkins.","Luke Macfarlane is known for his roles, Scotty Wandell in the Brothers & Sisters (2006–2011) and RAC Agent D'avin Jaqobis in the Killjoys (2015–present).","['Brothers & Sisters', 'Killjoys', 'Christmas Land', 'The Mistletoe Promise', 'A Birthday Wish', 'Karen Kingsbury's Maggie's Christmas Miracle', 'Mercy Street'] 
","luke macfarlane is known for his roles, scotty wandell in the brothers & sisters","['brothers & sisters', 'killjoys', 'christmas land', 'the mistletoe promise', 'a birthday wish', 'karen kingsbury's maggie's christmas miracle', 'mercy street']",14.285714285714288,0.0
661,661,658,totto_source/train_json/example-369.json,What were the results of the 1935 Lightweight TT Race?,"Here is the answer:

evidence: |
  The relevant rows contain information about the results of the 1935 Lightweight TT Race:
  Rank | Rider | Team | Speed | Time
  1 | Republic of Ireland Stanley Woods | Moto Guzzi | 71.56 mph (115.16 km/h) | 3.41.29.0
  2 | Republic of Ireland H. G. Tyrell Smith | Rudge | 70.67 | 3:44.17.0
  3 | United Kingdom Ernie Nott | Rudge | 69.37 | 3:48.30.0
  4 | United Kingdom S Wood | New Imperial | 69.08 | 3:49.27.0
  5 | United Kingdom J Williams | Rudge | 65.58 | 4:01.42.0
  6 | Republic of Ireland Charlie Manders | Excelsior | 64.67 | 4:05.06.0
  7 | Nazi Germany Arthur Geiß | DKW | 64.27 | 4:06.36.0
  8 | United Kingdom J G Burney | Moto Guzzi | 63.32 | 4:10.20.0
  9 | United Kingdom L P Hill | Rudge | 61.95 | 4:15.51.0
  10 | United Kingdom S V Smith | Excelsior | 60.46 | 4:22.10.0

answer: |
  The results of the 1935 Lightweight TT Race are: 
  1. Stanley Woods (Moto Guzzi) with a speed of 71.56 mph and a time of 3:41:29.0, 
  2. H. G. Tyrell Smith (Rudge) with a speed of 70.67 mph and a time of 3:44:17.0, 
  3. Ernie Nott (Rudge) with a speed of 69.37 mph and a time of 3:48:30.0, 
  4. S Wood (New Imperial) with a speed of 69.08 mph and a time of 3:49:27.0, 
  5. J Williams (Rudge) with a speed of 65.58 mph and a time of 4:01:42.0, 
  6. Charlie Manders (Excelsior) with a speed of 64.67 mph and a time of 4:05:06.0, 
  7. Arthur Geiß (DKW) with a speed of 64.27 mph and a time of 4:06:36.0, 
  8. J G Burney (Moto Guzzi) with a speed of 63.32 mph and a time of 4:10:20.0, 
  9. L P Hill (Rudge) with a speed of 61.95 mph and a time of 4:15:51.0, 
  10. S V Smith (Excelsior) with a speed of 60.46 mph and a time of 4:22:10.0.","Stanley Woods appeared in 1935 Lightweight TT Race at speed of 71.56 mph (115.16 km/h) followed by Tyrell Smith and Ernie Nott, both riding for Rudge.","Stanley Woods, H. G. Tyrell Smith, Ernie Nott, S Wood, J Williams, Charlie Manders, Arthur Geiß, J G Burney, L P Hill, S V Smith 
","stanley woods appeared in 1935 lightw8 tt race at speed of 71.56 mph (115.16 km/h) followed by tyrell smith and ernie nott, both riding for rudge","stanley woods, h. g. tyrell smith, ernie nott, s wood, j williams, charlie manders, arthur geiß, j g burney, l p hill, s v smith",23.52941176470588,0.0
662,662,659,totto_source/dev_json/example-1357.json,What did Hardwick play in 2002?,"Here is the answer:

Evidence:
The relevant row contains information about Omari Hardwick's role in 2002:
Year | Title | Artist | Role
2002 | ""Say Yes"" | Floetry | Passenger

Answer:
In 2002, Omari Hardwick played the role of a Passenger in the music video ""Say Yes"" by Floetry.","In 2002, Hardwick appeared in Floetry's ""Say Yes"" music video as Passenger.","Passenger 
","in 2002, hardwick appeared in floetry's say yes music video as passenger",passenger,15.384615384615385,0.0
663,663,660,totto_source/dev_json/example-725.json,When and where was M-1 Challenge 28: Emelianenko vs. Malikov held?,"Here is the answer:

evidence: |
  The relevant row contains information about M-1 Challenge 28:
  # | Event Title | Date | Arena | Location
  135 | M-1 Challenge 28: Emelianenko vs. Malikov | November 12, 2011 | Star Centre | Astrakhan, Russia
answer: |
  M-1 Challenge 28: Emelianenko vs. Malikov was held on November 12, 2011, at the Star Centre in Astrakhan, Russia.","M-1 Challenge 28: Emelianenko vs. Malikov was held on November 12, 2011, at Star Centre in Astrakhan, Russia.","November 12, 2011, Astrakhan, Russia 
","m-1 challenge 28: emelianenko vs. malikov was held on november 12, 2011, at star centre in astrakhan, russia","november 12, 2011, astrakhan, russia",43.47826086956522,0.0
664,664,661,totto_source/train_json/example-1529.json,Who were the candidates in the Mayor of Hoboken runoff election?,"Here is the answer:

 Evidence:
 The relevant rows contain information about the candidates who participated in the runoff election for Mayor of Hoboken:
 Candidate | Office running for | Running with (in team) | Won or lost | Votes given
 David Roberts | Mayor of Hoboken (re-election) | Ruben Ramos Jr., Theresa LaBruno, Peter Cammarano | Won | May 10: 3,803; June 14 Runoff: 5,761
 Carol Marsh | Mayor of Hoboken | Inés García-Keim, Anthony Soares, Brian Urbano | Lost in runoff | May 10: 2,976; June 14 Runoff: 4,239

 Answer:
 The candidates in the Mayor of Hoboken runoff election were David Roberts and Carol Marsh.","David Roberts and Carol Marsh were the candidates in a runoff election on June 14th, and Roberts won 5,761 votes to 4,239 votes.","David Roberts, Carol Marsh 
","david roberts and carol marsh were the candidates in a runoff election on june 14, and roberts won 5,761 votes to 4,239 votes","david roberts, carol marsh",32.0,0.0
665,665,662,totto_source/train_json/example-5459.json,What were the achievements of Mahiedine Mekhissi-Benabbad during the year 2004? ,"Here is the answer:

evidence: |
  The relevant rows contain information about Mahiedine Mekhissi-Benabbad's achievements in 2004:
  Year | Competition | Venue | Position | Event | Notes
  2004 | World Cross Country Championships | Brussels, Belgium | 61st | Junior race | 27:08
  2004 | World Junior Championships | Grosseto, Italy | 29th (h) | 3000 m steeple | 9:09.53
answer: |
  In 2004, Mahiedine Mekhissi-Benabbad finished 61st in the Junior race at the World Cross Country Championships and 29th in the heats of the 3000 m steeple at the World Junior Championships.","Mekhissi-Benabbad made his first appearances as a junior athlete in 2004, running at the 2004 World Cross Country Championships, where he was 61st in the junior race, and participated in the 2004 World Junior Championships in the 3000 m steeplechase.","61st in the Junior race at the World Cross Country Championships and 29th in the heats of the 3000 m steeple at the World Junior Championships. 
","mekhissi-benabbad made his first appearances as a junior athlete in 2004, running at the 2004 world cross country championships, where he was 61 in the junior race, and participated in the 2004 world junior championships in the 3000 m steeplechase",61 in the junior race at the world cross country championships and 29 in the heats of the 3000 m steeple at the world junior championships,57.14285714285714,0.0
